--------------------------------
video path: /media/sajjad/1TDrive/TransPlan Project/TransplanDateSet/GX010069.MP4
frame# class# score x1 y1 x2 y2 
314 2 0.7089484930038452 1058.64 457.05634 1107.3181 495.30438
314 2 0.7057823538780212 906.32104 480.4276 1071.3403 551.2024
314 9 0.6436677575111389 338.8246 426.3285 371.01886 497.35056
314 9 0.621441125869751 2484.6929 413.02206 2507.6348 474.4924
314 2 0.5848824977874756 2483.5273 826.4689 2702.0625 1043.8057
314 2 0.5784124135971069 1644.143 468.95023 1774.5984 527.14716
314 7 0.5071122646331787 1237.5889 529.9115 1539.3828 648.01044
315 2 0.9779466390609741 1318.2446 479.3005 1419.8613 528.80884
315 9 0.9775305390357971 2220.872 383.47302 2239.8936 420.86243
315 2 0.9762835502624512 544.70685 638.99066 807.0037 755.9598
315 2 0.9680570363998413 2254.4888 591.3028 2429.8354 683.43787
315 2 0.9592313766479492 828.8027 467.42902 859.7895 491.55258
315 9 0.9297622442245483 1982.919 336.4934 1999.7273 384.42493
315 2 0.913872241973877 1897.844 467.7286 1983.3102 510.78577
315 2 0.9040011167526245 2015.3168 467.949 2095.727 510.90213
315 9 0.8386332988739014 703.94434 394.99112 720.01965 436.0302
315 2 0.820855438709259 801.1222 530.7193 1024.8615 627.82733
315 2 0.8080108761787415 2053.03 468.74292 2098.164 509.67218
315 2 0.7781139612197876 1255.7904 526.9775 1539.2731 646.8401
315 9 0.6774649620056152 338.8987 426.55795 371.15045 497.69714
315 2 0.6746950149536133 870.31464 472.5464 1058.9941 551.5701
315 2 0.6352193355560303 2421.8252 736.1818 2701.85 960.5652
315 2 0.6156734228134155 1056.0743 455.04547 1108.4031 496.64005
315 2 0.6061452031135559 1643.9609 469.22165 1774.5311 526.7923
315 9 0.591618537902832 2484.8 413.38943 2508.1414 474.79095
315 2 0.5742964148521423 2489.0645 827.0403 2702.3264 1042.9164
315 2 0.5072665214538574 890.27246 456.1849 991.9662 495.06436
316 2 0.9861955642700195 564.79834 636.63574 822.52795 755.31415
316 2 0.9835965633392334 1321.6381 478.71667 1414.3195 528.758
316 2 0.9762928485870361 2255.0452 591.62396 2426.6335 682.9172
316 9 0.9662145376205444 2221.8035 383.8627 2239.8647 420.71396
316 2 0.95979243516922 830.938 468.39984 856.8202 491.3083
316 9 0.9300761818885803 1982.9248 336.461 1999.7384 384.4357
316 2 0.9125972986221313 1898.1704 467.72153 1983.307 510.7917
316 2 0.9041358828544617 2015.3788 467.96158 2095.7236 510.8996
316 2 0.8855405449867249 805.91534 531.23676 1028.0985 626.13324
316 9 0.8441837430000305 703.9616 394.9944 719.9945 436.02945
316 2 0.8112455010414124 1268.0576 526.98834 1547.8336 646.18164
316 2 0.8092272281646729 2053.0312 468.75388 2098.1682 509.67502
316 2 0.6897343397140503 884.92 468.75558 1047.939 546.506
316 9 0.6845950484275818 338.92883 426.60226 371.0689 497.68414
316 2 0.6291595697402954 2426.3313 743.6031 2699.7217 999.47327
316 2 0.6003093123435974 1028.8954 453.9794 1107.3593 496.5536
316 2 0.5982535481452942 1644.165 469.28165 1774.5828 526.6403
316 9 0.5867523550987244 2484.9119 413.3772 2508.2346 474.7677
316 2 0.5629082918167114 2489.5654 826.6998 2702.3752 1043.0631
317 2 0.9878823757171631 1321.119 478.95264 1418.2328 528.6966
317 2 0.9855139255523682 584.6943 634.6605 837.7644 753.8129
317 2 0.9762075543403625 2252.9363 592.1554 2424.234 682.65173
317 9 0.9667482376098633 2221.8354 383.85995 2239.8289 420.77396
317 2 0.966383159160614 831.717 468.86627 857.1451 491.58002
317 9 0.9268871545791626 1982.9109 336.46408 1999.6989 384.41348
317 2 0.9154446125030518 1897.9117 467.6987 1983.313 510.80545
317 2 0.8980512619018555 805.1173 522.41376 1022.1219 627.4529
317 2 0.8975763916969299 2014.3262 467.97073 2095.8323 510.9301
317 9 0.8138276934623718 703.9316 394.9864 720.0924 435.98495
317 2 0.8054285049438477 2053.194 468.78717 2098.163 509.65445
317 2 0.7699055075645447 1290.8536 527.1192 1572.0894 642.45605
317 9 0.6849036812782288 339.04752 426.70483 371.3305 497.764
317 2 0.612647533416748 2422.1675 732.16504 2701.0835 961.16785
317 2 0.6046453714370728 1024.9991 453.16537 1107.2517 495.8933
317 2 0.599164605140686 924.65076 455.6515 1062.441 493.11212
317 9 0.5763384699821472 2485.0708 413.54367 2508.082 474.756
317 2 0.5471495985984802 887.1758 456.2886 991.53906 494.86395
317 2 0.5469511151313782 1643.4893 469.2791 1774.4564 526.5193
317 2 0.5412949919700623 2488.6372 826.8435 2702.3545 1043.0312
317 2 0.5130419731140137 872.56824 480.60608 1035.2505 550.9444
317 2 0.5085760951042175 935.365 459.78912 999.1717 492.26764
317 2 0.5065514445304871 2484.4307 737.48303 2703.1396 871.27625
318 2 0.9923660159111023 600.3995 628.85706 854.21674 747.4883
318 2 0.9875714778900146 1322.4017 479.33652 1417.1396 528.97217
318 9 0.9769330024719238 2220.889 383.40512 2239.809 421.1134
318 2 0.9671809673309326 2248.449 590.7843 2419.7654 680.9883
318 2 0.9614101052284241 831.18134 468.2764 858.4866 492.15436
318 2 0.9288424849510193 1896.6844 469.11542 1983.206 512.1611
318 9 0.9162694215774536 1984.438 337.4039 1999.7506 385.00638
318 2 0.9055924415588379 2013.8861 467.7777 2096.2632 511.101
318 2 0.8467826247215271 807.18024 516.0469 1020.03357 626.87354
318 9 0.8375795483589172 704.21564 394.98056 719.9004 435.7349
318 2 0.7911163568496704 2052.103 468.8992 2098.2317 509.96097
318 2 0.7236652374267578 1306.1974 523.6932 1575.2612 631.5966
318 9 0.6677310466766357 339.14993 426.62137 370.7846 497.67804
318 2 0.6277300715446472 1643.4469 468.5137 1773.0325 525.3239
318 9 0.5975185036659241 2484.8987 413.50122 2507.2283 474.45975
318 2 0.5872544646263123 2422.276 732.41473 2701.233 956.8306
318 2 0.5778642296791077 2488.2124 828.03687 2702.007 1043.4543
318 2 0.5449281334877014 926.4406 456.4289 1092.1875 495.8341
318 2 0.5083578824996948 886.3626 456.2271 982.6813 495.3908
318 2 0.5064677000045776 2478.4812 737.1459 2703.348 870.1879
319 2 0.9931532144546509 616.20667 624.5498 876.14307 741.41797
319 2 0.9816368222236633 1324.5375 479.91656 1418.0597 529.2067
319 9 0.9771559238433838 2220.9067 383.382 2239.8154 421.05652
319 2 0.9741182923316956 2247.8164 591.17993 2417.6223 680.9261
319 2 0.9648482799530029 831.7567 469.29544 857.42596 493.19144
319 2 0.9199283123016357 1897.8362 467.488 1983.715 510.72464
319 9 0.9155164361000061 1984.4775 337.31094 1999.7505 385.00363
319 2 0.8970788717269897 2013.2527 467.85223 2096.4272 511.01105
319 2 0.8835230469703674 807.8925 511.9301 1016.44525 626.70013
319 9 0.84762042760849 704.5746 395.17776 720.0106 435.72668
319 2 0.793167769908905 2052.2087 469.05258 2098.1902 509.80984
319 2 0.7698914408683777 1315.4095 522.9614 1588.2131 634.7042
319 9 0.6821166276931763 339.3377 426.9053 370.04944 497.62048
319 2 0.6143462061882019 890.3325 456.2054 973.268 494.74353
319 9 0.5912601947784424 2484.927 413.65225 2507.487 474.6335
319 2 0.5843024849891663 2427.1504 738.0913 2699.9421 997.37756
319 2 0.5614428520202637 2490.3193 827.98004 2702.042 1043.2432
319 2 0.5597943663597107 1643.584 468.47363 1773.0262 525.49097
319 7 0.5517330169677734 1642.4568 467.6196 1773.0679 524.309
319 2 0.5506946444511414 915.32574 456.68927 1019.9832 494.5364
319 2 0.5068690776824951 935.2147 456.93964 1084.1803 496.30563
319 2 0.5012940764427185 941.64453 458.96182 995.07806 489.648
320 2 0.9878739714622498 632.2472 618.239 902.3991 738.68207
320 2 0.9805095195770264 1326.8516 479.93945 1417.0903 528.97327
320 9 0.9775164127349854 2220.9053 383.37363 2239.809 421.07254
320 2 0.9667525887489319 2247.5762 591.7319 2410.6255 680.40466
320 2 0.9624133110046387 831.01337 468.31998 858.57056 491.89346
320 2 0.9255940318107605 1896.2969 468.98495 1983.2797 512.0239
320 9 0.9127964973449707 1984.4745 337.3278 1999.7784 384.93564
320 2 0.8950431942939758 2013.4789 467.8586 2096.3743 510.96173
320 9 0.8422565460205078 704.47534 395.17737 720.0005 435.73666
320 2 0.7974776029586792 2052.352 469.05234 2098.1843 509.7666
320 2 0.7490713596343994 1329.2455 523.20496 1601.571 633.68225
320 2 0.734245777130127 811.5894 509.36166 1018.50555 625.3962
320 9 0.6700116991996765 339.36185 427.03638 369.80978 497.53915
320 2 0.6111226677894592 2426.3804 739.02124 2699.9602 997.93115
320 9 0.6110171675682068 2484.9275 413.40527 2507.525 474.7366
320 7 0.6025135517120361 812.8053 489.27563 1020.1136 627.8315
320 2 0.5829010009765625 945.4781 460.2928 1000.8016 493.1962
320 2 0.5465908050537109 2489.0454 827.30865 2702.0173 1042.5911
320 2 0.5454632043838501 891.24133 456.25546 971.5213 494.72174
320 7 0.5403533577919006 1642.2443 467.05466 1773.6359 524.6542
320 2 0.5218093395233154 1643.7201 468.3747 1772.8246 525.7456
320 2 0.5129426121711731 921.9901 456.38712 1049.1133 492.77908
321 2 0.9801905751228333 1326.9648 479.81937 1416.1416 528.46564
321 2 0.9770145416259766 651.1743 615.2699 906.0319 732.3622
321 9 0.9736413955688477 2221.3394 384.25726 2239.2498 420.86313
321 2 0.9659854769706726 2244.38 590.6043 2411.9692 678.8079
321 2 0.9557044506072998 830.9008 467.8411 859.45026 491.51852
321 9 0.9480570554733276 1982.0533 336.1939 2000.1663 386.28284
321 2 0.9186431169509888 1898.8352 467.73944 1983.6223 510.68976
321 2 0.8886077404022217 2013.7605 468.16855 2096.6992 511.4091
321 2 0.8732120990753174 807.11115 498.211 1018.7265 623.426
321 9 0.8558624386787415 704.2247 395.24753 720.20874 435.53934
321 2 0.782098650932312 2416.1392 731.434 2702.719 972.898
321 2 0.7414520382881165 1340.8955 520.034 1604.1141 626.85364
321 2 0.7194231152534485 939.26996 459.53128 1010.66614 498.78983
321 2 0.6372460722923279 1644.6876 468.6108 1773.1882 525.8743
321 2 0.6326436996459961 2474.581 825.893 2701.7944 1043.8867
321 2 0.5834956169128418 891.819 455.22162 963.7732 494.8098
321 9 0.5529433488845825 2485.1838 414.4771 2508.0361 474.63162
321 9 0.5378674268722534 337.7801 424.5832 375.88693 497.72522
322 2 0.9774342775344849 1328.9559 477.41565 1416.5704 523.80396
322 9 0.9738127589225769 2221.339 384.22302 2239.2764 420.8877
322 2 0.9723729491233826 664.59717 606.6335 923.534 732.9472
322 2 0.9690724611282349 2242.769 590.35004 2410.746 678.9259
322 2 0.947841227054596 832.18945 469.006 855.3914 491.7885
322 9 0.9465742111206055 1982.0729 336.14148 2000.2219 386.2533
322 2 0.9199822545051575 1898.8374 467.68454 1983.6746 510.699
322 2 0.8970041871070862 800.9727 516.6273 1019.35693 614.6507
322 2 0.8886119723320007 2013.9885 468.13098 2096.6467 511.43695
322 2 0.8878834247589111 1353.8326 518.6991 1619.5 626.9752
322 9 0.8412712812423706 704.12256 395.2404 720.249 435.49667
322 2 0.7869625687599182 2416.8633 732.00433 2702.2827 973.81836
322 2 0.7638484239578247 961.03094 467.4371 1012.3199 512.81085
322 2 0.662142813205719 1644.8163 468.78714 1773.4972 525.8336
322 2 0.616097629070282 2474.2803 824.83704 2701.8596 1043.9768
322 2 0.5542795658111572 1037.6617 452.56772 1102.6918 496.1532
322 2 0.5454717874526978 896.7566 456.0567 961.56177 494.96472
322 9 0.5402615666389465 337.70538 424.5998 375.7964 497.74493
322 9 0.5381151437759399 2485.2258 414.40195 2508.0122 474.53812
323 2 0.9833004474639893 1331.7235 477.8224 1412.6614 522.98846
323 2 0.9753226637840271 2246.4321 591.8094 2408.2688 676.9552
323 9 0.974157452583313 2221.3496 384.29388 2239.2236 420.91013
323 2 0.9730458855628967 687.9444 607.5385 947.4073 726.0725
323 9 0.9459893703460693 1981.9778 336.0979 2000.2886 386.24207
323 2 0.941968560218811 831.12274 468.23102 858.8844 491.20703
323 2 0.9135727882385254 1898.721 467.64978 1983.7242 510.69138
323 2 0.8851916193962097 2014.2778 468.2423 2096.6443 511.34128
323 2 0.8743630647659302 1373.3473 517.4348 1628.092 623.0143
323 2 0.8456748127937317 809.42 535.0999 1026.5813 614.2483
323 9 0.8080414533615112 704.028 395.1788 720.19214 435.2754
323 2 0.8058062791824341 949.9804 465.80707 1012.48303 513.0073
323 2 0.7554180026054382 2417.8972 732.22003 2702.1877 971.0367
323 2 0.6875500679016113 1644.7859 469.09692 1773.0602 526.25165
323 2 0.6716525554656982 895.1869 455.4298 953.00684 493.28207
323 2 0.5893427133560181 2476.1624 825.1784 2701.8977 1043.6779
323 9 0.5811120271682739 337.86203 424.38184 375.9552 497.67804
323 2 0.5658156275749207 798.26276 498.55185 964.72766 579.453
323 9 0.5317376255989075 2485.3218 414.3491 2507.993 474.65445
323 2 0.5251616835594177 1027.7502 453.5028 1100.4312 495.64447
324 2 0.9802955985069275 1332.4343 477.87042 1413.9312 522.9855
324 2 0.9782537221908569 697.24335 603.9811 953.2042 715.9596
324 9 0.9740289449691772 2221.316 384.24374 2239.2517 420.92465
324 2 0.973453164100647 2240.3386 590.04144 2406.5708 676.2212
324 9 0.9440727829933167 1981.8914 335.87036 2000.333 386.13962
324 2 0.9228499531745911 829.3021 467.22235 860.5936 491.81064
324 2 0.9135136604309082 1898.7952 467.64017 1983.7604 510.68018
324 2 0.8979346752166748 1372.1381 516.4344 1639.9244 623.7
324 2 0.8861237168312073 2014.2906 468.24713 2096.5881 511.30182
324 2 0.8638742566108704 936.95245 462.80698 1013.22614 512.30615
324 2 0.8077362775802612 775.08606 516.114 1025.2703 615.5836
324 9 0.7587178349494934 703.7618 395.05078 720.3173 435.4733
324 2 0.7569893002510071 2417.7075 731.4476 2702.1655 971.4476
324 2 0.7203262448310852 1645.0544 469.0611 1773.1387 526.1521
324 9 0.6322641372680664 338.88168 425.92654 372.2096 498.11194
324 2 0.6200212240219116 898.8358 456.17572 949.28784 492.67477
324 2 0.6113753914833069 2477.153 826.03015 2701.7903 1044.0946
324 2 0.5828580260276794 1027.153 453.50708 1100.4398 495.6319
324 9 0.5079385638237 2485.345 414.40604 2508.345 474.58643
325 2 0.9822196960449219 2239.0078 590.00354 2407.401 676.8663
325 2 0.9802452921867371 714.402 601.6503 968.7544 713.2162
325 9 0.9765764474868774 2221.2214 384.06934 2239.2747 420.8966
325 2 0.9759753942489624 1332.3923 477.6853 1413.5857 522.81006
325 9 0.9418200850486755 1981.9772 336.28082 2000.0613 386.1994
325 2 0.9270604848861694 1385.166 513.9609 1638.6218 618.3512
325 2 0.9157987833023071 830.50543 468.2187 859.44666 491.4833
325 2 0.9134226441383362 1898.6179 467.832 1983.546 510.60168
325 2 0.8942067623138428 2015.2988 468.42505 2096.3335 511.11792
325 2 0.8298676609992981 930.30676 462.20453 1012.46313 512.01495
325 2 0.8074123859405518 758.9545 515.3518 1027.9874 612.15454
325 9 0.7486787438392639 703.3221 395.68243 721.18066 435.4975
325 2 0.7476686835289001 1645.4022 468.94824 1773.3738 525.64404
325 2 0.7346803545951843 2418.2935 727.22675 2702.2578 964.6195
325 2 0.6170267462730408 2476.628 826.8296 2701.6672 1043.7856
325 9 0.5854880213737488 338.84705 425.80713 372.75717 497.59952
325 2 0.5637943148612976 1026.5857 453.21933 1100.2299 495.43552
325 9 0.5475838780403137 2485.059 414.4958 2507.8457 474.55576
326 2 0.9795506000518799 2235.8047 591.232 2404.232 677.5961
326 9 0.9765536785125732 2221.2056 384.01108 2239.2854 420.92416
326 2 0.9743457436561584 1334.7157 477.46454 1413.6162 522.60876
326 2 0.9411395192146301 732.07135 596.14343 989.4718 711.5955
326 9 0.9368667006492615 1981.9993 336.2959 2000.0981 386.1772
326 2 0.9191425442695618 828.9397 467.3615 859.7126 492.8647
326 2 0.9133973121643066 1898.5007 467.84198 1983.4923 510.62915
326 2 0.9126672744750977 1397.1136 514.74567 1661.406 613.27246
326 2 0.8928917050361633 2015.288 468.39355 2096.3271 511.1409
326 2 0.8788791298866272 823.44556 538.4318 1031.5314 607.8875
326 2 0.8260974287986755 930.4899 461.54303 1012.64984 511.8567
326 2 0.8042301535606384 747.53253 506.39404 994.837 608.4256
326 2 0.7835677862167358 1644.1406 469.06345 1773.5356 525.2904
326 9 0.779530942440033 703.398 395.64575 721.07733 435.51715
326 2 0.7711941599845886 2418.3652 726.63654 2703.0942 959.6237
326 2 0.668843686580658 2478.8135 827.44714 2701.55 1043.9696
326 9 0.5790185332298279 338.96054 425.86218 373.08002 497.53418
326 2 0.5615684390068054 1026.5958 453.55954 1100.0424 495.49783
326 9 0.5380899906158447 2485.1165 414.53207 2507.8481 474.50943
327 2 0.9794376492500305 2235.9 590.8868 2404.3293 677.5893
327 9 0.9751028418540955 2221.2166 383.98285 2239.344 420.92865
327 2 0.9629868268966675 1338.6398 478.0065 1415.2181 523.2528
327 2 0.943925142288208 752.0703 592.3765 1007.4459 704.3276
327 9 0.9389644861221313 1981.9907 336.29236 2000.0999 386.18823
327 2 0.933894693851471 829.64075 466.92484 861.4325 491.5013
327 2 0.9166819453239441 1898.5312 467.828 1983.5166 510.6692
327 2 0.9087443351745605 742.4918 508.0437 998.79517 599.92096
327 2 0.8987571001052856 1410.4564 513.7617 1670.4402 615.7716
327 2 0.8959528207778931 2015.4543 468.3418 2096.3337 511.1345
327 2 0.8873385787010193 816.2424 538.6848 1031.6816 605.05914
327 2 0.8133326172828674 930.1625 461.61902 1012.8438 511.65222
327 2 0.8124074935913086 1643.2367 469.0679 1773.1421 524.6387
327 2 0.7950220108032227 2418.4084 727.3472 2702.8167 957.08344
327 9 0.7789955139160156 703.3313 395.74863 721.11096 435.54776
327 2 0.7169190645217896 2477.795 827.287 2701.3743 1043.7114
327 2 0.6007369160652161 1027.6797 453.4423 1100.9508 496.1597
327 9 0.5705521702766418 338.99512 425.87967 373.03632 497.4921
327 9 0.5675933361053467 2485.0554 414.41937 2507.678 474.55615
327 2 0.5092398524284363 747.28925 529.7181 1008.8206 651.47577
328 9 0.9759969711303711 2221.0996 384.0458 2239.2693 421.08795
328 2 0.9640778303146362 2234.772 590.5127 2399.0815 674.84576
328 2 0.9617763161659241 1340.0626 478.21805 1415.102 521.7579
328 2 0.9468021988868713 1415.6957 513.97174 1677.6935 617.54865
328 9 0.9396631717681885 1981.8243 336.1181 2000.0928 386.1141
328 2 0.9220097661018372 767.2693 586.1522 1020.8066 703.87555
328 2 0.9189134836196899 1898.5063 467.84085 1983.5161 510.5816
328 2 0.9026781320571899 2015.772 468.05237 2096.4524 511.10938
328 2 0.8969079852104187 830.5667 467.8718 858.99493 491.16443
328 2 0.8391608595848083 732.3806 506.60065 988.87067 604.7412
328 2 0.8376270532608032 931.41766 461.70297 1012.81165 511.8294
328 2 0.8216633796691895 1642.5933 468.90436 1773.525 523.81604
328 9 0.7804311513900757 703.12805 395.53796 721.231 435.61444
328 2 0.7653237581253052 2424.6465 741.10016 2703.1895 978.05597
328 2 0.7387105822563171 834.7047 540.67 1029.7651 600.6379
328 2 0.6738980412483215 2481.3186 827.21344 2701.5896 1043.3118
328 2 0.607182502746582 1032.4602 453.04547 1099.5471 496.11542
328 2 0.561750054359436 1007.1321 458.68384 1065.7173 495.50192
328 2 0.5304126143455505 909.0041 454.1018 942.95465 495.55914
328 9 0.5246157646179199 2485.045 414.0865 2507.9004 474.44473
329 9 0.9748368859291077 2221.0942 384.01712 2239.2646 420.8721
329 2 0.9711434841156006 1338.5531 477.98584 1413.9597 520.2282
329 2 0.969744861125946 2233.575 590.2125 2397.3398 672.43115
329 9 0.9456518292427063 1981.793 336.31052 2000.0317 386.23444
329 2 0.9277782440185547 830.19574 467.2565 861.37775 491.5744
329 2 0.9276642203330994 778.54315 579.70605 1041.5422 697.3466
329 2 0.9267445206642151 1433.2235 512.5198 1685.951 616.1078
329 2 0.9256325364112854 1897.1195 469.39218 1983.2291 512.18646
329 2 0.9006556868553162 2016.2123 468.05948 2096.1343 511.0873
329 2 0.8521990776062012 933.2873 462.18732 1012.6861 511.42316
329 2 0.8386537432670593 1643.1465 468.519 1774.0892 523.70624
329 2 0.8151295781135559 718.5322 501.32388 949.78937 601.8402
329 2 0.8066508173942566 2424.0823 741.26495 2703.66 975.69104
329 9 0.7523183226585388 703.0684 395.47122 721.3522 435.76874
329 2 0.7100409865379333 2479.4585 826.45483 2701.6155 1043.2432
329 2 0.6885234117507935 835.69006 541.016 1025.6819 598.20325
329 2 0.5590094923973083 1016.83813 454.83533 1092.205 496.17368
329 9 0.5206429958343506 2485.1167 414.06323 2508.7454 474.6526
330 2 0.9759907126426697 2232.782 590.0727 2395.1897 671.57404
330 9 0.9749603867530823 2221.0693 384.02322 2239.2507 420.9019
330 2 0.9709710478782654 1339.6656 478.10052 1413.636 519.5266
330 2 0.9455991983413696 792.71564 578.2871 1052.3704 698.9833
330 9 0.9451121091842651 1981.7767 336.32547 2000.0513 386.23383
330 2 0.9336876273155212 830.3136 466.84952 862.54 491.77203
330 2 0.9283345341682434 1897.1681 469.37503 1983.2749 512.1779
330 2 0.919563353061676 1437.5118 510.5078 1697.4474 613.2281
330 2 0.9001370668411255 1642.7947 468.63477 1774.146 523.49866
330 2 0.9000895619392395 2016.3018 468.08353 2096.1265 511.09366
330 2 0.8669270277023315 933.9737 462.6472 1012.56335 511.1846
330 2 0.8366610407829285 832.8649 539.8778 1036.9844 599.12994
330 2 0.8157879710197449 2423.8433 738.2951 2704.0 974.0325
330 2 0.7769145369529724 708.332 489.78503 993.59863 604.1285
330 2 0.7347557544708252 2480.3992 827.57806 2701.5818 1043.8129
330 9 0.7095034718513489 703.06146 395.39206 721.49744 435.70706
330 2 0.6642245054244995 1030.9337 452.87616 1100.2863 495.65305
330 2 0.5576580762863159 1007.8719 458.36023 1065.6248 495.50983
330 2 0.5499848127365112 2454.9482 726.59686 2701.8374 874.63025
330 2 0.5440558791160583 909.8318 453.88675 943.1287 494.8502
330 9 0.506657063961029 2485.1472 414.1261 2508.8003 474.67847
331 9 0.9753596782684326 2221.0957 384.0097 2239.2336 420.91953
331 2 0.9716675281524658 1340.5573 477.77774 1413.5688 519.4249
331 2 0.9678435921669006 2234.4895 589.12897 2388.1284 673.6199
331 2 0.9613363742828369 830.7604 467.68964 861.99963 492.18295
331 2 0.945478618144989 1446.02 507.86072 1702.9392 610.3233
331 9 0.9446883797645569 1981.8052 336.19708 2000.0968 386.2713
331 2 0.9265301823616028 1897.3752 469.37122 1983.3184 512.07196
331 2 0.9113388657569885 1641.4252 468.7265 1774.464 523.74896
331 2 0.8997241854667664 2016.2509 468.12762 2096.158 510.9784
331 2 0.8900421261787415 810.5066 580.429 1065.4524 692.1729
331 2 0.8772557377815247 934.45874 462.53033 1012.6188 511.15137
331 2 0.7928594946861267 2426.1196 722.5703 2700.5923 996.23413
331 2 0.78518146276474 702.28204 483.92886 979.673 607.73346
331 2 0.7609715461730957 833.50946 538.5492 1039.0264 599.2989
331 2 0.7168585658073425 1032.7152 452.62314 1100.1781 496.18225
331 2 0.6764726638793945 2484.748 828.98346 2701.856 1043.4033
331 9 0.6683812141418457 703.06586 395.30402 721.5847 435.7827
331 2 0.6448889374732971 908.15375 452.91696 947.0165 496.46912
331 2 0.6413004994392395 1008.38745 458.31284 1064.2036 495.58423
331 2 0.5924739837646484 693.2047 507.7079 871.5374 605.4178
331 9 0.5472193360328674 2485.0315 413.8955 2507.7463 474.52145
331 2 0.5014873743057251 2459.251 725.51434 2701.5703 874.21844
332 9 0.9752667546272278 2221.0942 384.0059 2239.2393 420.9104
332 2 0.9748342037200928 1341.2703 477.9553 1413.6356 519.48755
332 2 0.9642446041107178 1460.5344 508.95114 1714.5084 607.86035
332 2 0.9590563774108887 2234.9722 588.8842 2387.763 673.653
332 2 0.9453408718109131 830.79736 467.65884 861.84576 492.67056
332 9 0.9444779753684998 1981.8057 336.1903 2000.0973 386.27057
332 2 0.9274260997772217 1642.7021 468.60623 1773.7456 523.72345
332 2 0.9258896112442017 1897.3818 469.3728 1983.3937 512.07715
332 2 0.9004752039909363 2016.2186 468.12286 2096.1523 510.9898
332 2 0.8925284743309021 822.9422 578.62103 1082.0298 687.90607
332 2 0.8730543851852417 935.076 462.64664 1012.54395 511.07028
332 2 0.8067840337753296 2425.9744 722.33826 2700.809 996.65497
332 2 0.7339633703231812 1032.2812 452.67514 1100.319 496.22363
332 2 0.7165126800537109 823.7203 538.86975 1039.5918 606.3549
332 2 0.6927881240844727 2484.4524 829.2957 2701.826 1043.3966
332 9 0.6758021712303162 702.95325 395.2199 721.8301 435.90338
332 2 0.643805980682373 680.16516 483.02322 1005.8745 608.5398
332 2 0.630501389503479 908.20825 453.53925 944.4862 496.05316
332 2 0.6279284358024597 1008.388 458.39963 1064.1669 495.5601
332 2 0.5502365231513977 2458.6016 725.4058 2702.076 876.36334
332 9 0.5393150448799133 2485.0435 413.78195 2508.1057 474.592
332 2 0.5085275173187256 680.33887 511.22116 867.38446 608.0904
333 9 0.9737263917922974 2220.937 383.9832 2239.1492 420.9311
333 2 0.9654418230056763 1341.4248 477.71356 1413.0574 519.299
333 2 0.9612209796905518 832.36646 468.87674 860.39044 492.44934
333 2 0.9517601132392883 2233.434 588.3118 2386.3596 673.42145
333 2 0.9465546011924744 1482.7632 508.01416 1720.5176 608.0301
333 9 0.9406006932258606 1983.215 336.43948 1999.5457 384.36768
333 2 0.9314160943031311 843.5467 578.368 1095.8645 687.95715
333 2 0.9214236736297607 1898.3944 467.88022 1983.11 510.8151
333 2 0.9105305671691895 2016.412 468.23834 2095.9524 511.0027
333 2 0.8940178751945496 820.5155 531.9363 1050.1045 618.7647
333 2 0.8814396262168884 1646.8665 468.81723 1775.0222 524.29004
333 2 0.8525130152702332 935.3504 462.35883 1012.4798 510.72226
333 2 0.7768857479095459 2463.836 723.98157 2702.6519 898.8212
333 2 0.7050423622131348 2485.6914 829.3527 2701.8599 1044.6549
333 9 0.688027560710907 703.1486 396.0567 723.00977 436.96555
333 2 0.6845890283584595 1027.8344 453.24622 1098.7924 495.57278
333 2 0.6157575845718384 908.23553 453.4169 946.365 495.73022
333 2 0.5905939936637878 670.90106 512.70355 840.426 605.9231
333 2 0.583709716796875 1008.89905 458.3023 1064.5319 495.39423
333 9 0.5521056652069092 2484.8516 414.37152 2508.0469 474.87576
334 9 0.9728819131851196 2220.9612 383.9633 2239.1777 420.91125
334 2 0.9689353108406067 830.3912 468.33264 862.69366 493.15936
334 2 0.9533331394195557 1342.3854 477.38013 1412.993 519.02673
334 2 0.9363400936126709 2230.112 585.05835 2386.3826 669.87317
334 9 0.935795247554779 1981.7676 336.3346 1999.8888 385.99136
334 2 0.92686527967453 1488.1913 506.17648 1732.7207 608.9769
334 2 0.9205321669578552 1898.3951 467.86163 1983.121 510.75354
334 2 0.9109108448028564 2016.3652 468.21814 2095.8896 511.00702
334 2 0.8948962688446045 853.384 576.807 1110.7716 678.3262
334 2 0.8801360130310059 1648.0829 468.43372 1774.1869 524.10046
334 2 0.8634511828422546 936.75336 462.85757 1012.35315 510.9288
334 2 0.8602316975593567 837.86633 541.06946 995.9813 606.8793
334 2 0.753084659576416 2424.6829 736.4489 2704.0 971.6389
334 2 0.7512380480766296 1027.996 452.78574 1099.8572 496.59964
334 9 0.7278633117675781 703.6889 394.90277 722.40466 436.73593
334 2 0.722149133682251 654.84 522.4875 826.1166 605.6495
334 2 0.7113016843795776 2485.7117 828.92346 2701.8264 1044.2615
334 9 0.6089758276939392 338.9061 426.20752 373.5834 498.12494
334 2 0.598757803440094 825.9652 537.2658 1057.955 627.4304
334 2 0.5923731327056885 908.0394 454.19125 943.7437 495.76074
334 2 0.5741990208625793 1008.9327 458.39603 1064.1394 495.64764
